FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,Posture
2,4,4,18,367,587,lean forward
4,5,4,19,364,588,lean forward
3,3,3,18,362,591,lean forward
3,4,4,19,363,590,lean forward
3,3,3,18,363,592,lean forward
3,4,4,19,364,583,lean forward
3,3,3,19,365,585,lean forward
3,4,4,19,363,589,lean forward
2,2,4,19,362,567,lean forward
4,4,4,20,365,562,lean forward
3,3,3,18,365,539,lean forward
3,4,4,19,363,523,lean forward
2,3,3,18,363,518,lean forward
4,4,4,20,364,526,lean forward
3,4,3,19,365,537,lean forward
16,16,17,28,365,550,lean forward
3,4,4,20,366,549,lean forward
3,4,3,19,365,551,lean forward
4,4,5,20,367,568,lean forward
2,3,4,16,367,560,lean forward
3,4,4,20,370,568,lean forward
2,2,3,17,369,565,lean forward
3,4,4,17,366,546,lean forward
2,3,3,16,367,524,lean forward
4,4,4,17,367,518,lean forward
3,3,3,16,367,520,lean forward
4,4,4,17,368,519,lean forward
2,3,3,16,367,519,lean forward
4,4,4,18,369,520,lean forward
3,2,3,16,370,519,lean forward
4,4,4,17,369,519,lean forward
2,3,2,16,365,519,lean forward
3,4,4,17,367,518,lean forward
2,2,3,17,368,519,lean forward
4,4,4,17,369,518,lean forward
3,3,3,16,368,519,lean forward
4,4,4,17,369,520,lean forward
3,3,3,16,366,518,lean forward
3,4,4,17,367,518,lean forward
2,3,3,3,369,519,lean forward
4,4,4,4,370,518,lean forward
2,3,3,3,370,513,lean forward
4,4,4,4,370,516,lean forward
3,3,3,3,361,516,lean forward
4,4,4,4,361,539,lean forward
3,3,2,2,358,564,lean forward
3,4,4,4,361,579,lean forward
3,3,4,3,360,581,lean forward
4,5,4,4,363,586,lean forward
2,4,4,3,363,587,lean forward
4,5,5,5,365,586,lean forward
3,3,3,4,369,584,lean forward
3,4,4,4,366,570,lean forward
3,3,3,16,364,565,lean forward
3,4,4,17,367,562,lean forward
3,4,4,15,368,563,lean forward
4,4,4,18,370,566,lean forward
2,2,2,16,371,566,lean forward
4,5,5,18,372,565,lean forward
3,2,3,16,372,560,lean forward
4,5,5,18,373,556,lean forward
3,3,2,16,373,553,lean forward
4,4,4,18,374,553,lean forward
4,3,3,16,373,551,lean forward
4,4,5,18,374,548,lean forward
3,3,2,16,373,551,lean forward
4,4,4,18,374,555,lean forward
3,3,2,16,374,556,lean forward
4,4,5,17,375,558,lean forward
3,4,3,17,374,555,lean forward
4,5,5,17,375,550,lean forward
3,3,3,16,375,545,lean forward
3,5,4,17,376,538,lean forward
3,2,2,16,374,534,lean forward
4,4,4,18,375,530,lean forward
2,3,2,16,374,528,lean forward
3,4,4,16,376,520,lean forward
2,2,3,16,374,506,lean forward
4,4,4,16,375,506,lean forward
2,3,3,16,374,505,lean forward
3,4,3,17,374,506,lean forward
2,2,2,16,374,505,lean forward
3,4,3,16,375,506,lean forward
2,2,3,16,374,505,lean forward
3,4,3,16,373,506,lean forward
2,3,3,16,372,505,lean forward
3,4,4,17,374,507,lean forward
2,3,2,16,374,506,lean forward
3,4,4,17,374,508,lean forward
2,2,3,16,373,507,lean forward
3,4,4,17,374,500,lean forward
2,3,3,16,373,502,lean forward
4,5,4,17,373,513,lean forward
3,3,3,16,369,482,lean forward
4,4,4,18,371,505,lean forward
2,3,3,16,367,472,lean forward
3,4,3,16,370,480,lean forward
2,3,3,16,370,480,lean forward
3,4,4,18,372,477,lean forward
2,3,3,16,370,488,lean forward
3,4,4,16,372,489,lean forward
2,2,2,16,370,489,lean forward
3,3,3,16,373,496,lean forward
2,2,2,16,373,496,lean forward
3,3,4,16,374,491,lean forward
2,3,2,16,374,488,lean forward
4,4,3,17,374,487,lean forward
1,3,2,16,370,487,lean forward
3,3,3,16,370,487,lean forward
2,3,2,16,368,484,lean forward
3,3,3,17,368,475,lean forward
1,2,2,16,365,473,lean forward
3,4,4,17,365,466,lean forward
32,42,43,47,380,452,lean forward
3,3,3,16,353,417,lean forward
1,1,2,15,337,377,lean forward
3,4,2,16,343,360,lean forward
1,2,2,15,353,366,lean forward
3,4,3,16,350,367,lean forward
2,1,1,15,350,369,lean forward
2,3,3,16,353,374,lean forward
15,18,17,19,357,372,lean forward
2,2,2,15,361,370,lean forward
3,3,3,16,363,371,lean forward
1,2,2,15,362,368,lean forward
3,3,3,17,364,365,lean forward
1,2,2,14,364,358,lean forward
2,3,3,16,362,355,lean forward
1,1,2,15,361,349,lean forward
2,3,2,16,363,339,lean forward
1,1,1,15,365,334,lean forward
3,2,2,16,364,316,lean forward
1,1,1,15,363,304,lean forward
2,3,2,16,364,297,lean forward
0,1,1,15,364,287,lean forward
2,3,3,16,364,278,lean forward
1,1,0,14,356,271,lean forward
2,2,2,15,353,235,lean forward
0,1,1,15,358,232,lean forward
2,3,2,16,358,229,lean forward
1,1,1,14,359,224,lean forward
2,3,2,16,362,218,lean forward
0,1,1,14,363,213,lean forward
2,2,2,16,365,238,lean forward
1,1,2,15,365,256,lean forward
2,3,2,15,365,264,lean forward
1,2,1,14,364,269,lean forward
3,2,3,16,364,303,lean forward
1,1,1,14,364,319,lean forward
3,3,3,16,366,327,lean forward
2,1,1,15,365,334,lean forward
3,3,3,16,366,342,lean forward
2,2,2,15,367,346,lean forward
3,2,2,16,368,350,lean forward
2,2,1,15,369,353,lean forward
3,3,3,16,371,354,lean forward
1,1,1,15,369,359,lean forward
3,3,3,17,369,372,lean forward
2,2,2,15,368,381,lean forward
3,4,3,17,367,386,lean forward
2,2,2,15,366,387,lean forward
4,4,4,17,368,392,lean forward
1,2,2,15,367,388,lean forward
3,3,4,17,369,391,lean forward
2,2,2,15,368,393,lean forward
3,3,3,17,370,399,lean forward
1,2,3,16,369,401,lean forward
4,4,4,17,368,407,lean forward
2,2,2,16,366,407,lean forward
3,3,3,17,367,409,lean forward
2,2,2,16,368,407,lean forward
3,4,3,17,369,407,lean forward
1,2,2,16,370,406,lean forward
3,3,3,16,374,407,lean forward
2,3,3,16,371,414,lean forward
3,4,4,17,365,420,lean forward
2,3,2,16,361,426,lean forward
4,3,3,17,361,430,lean forward
2,3,2,16,362,430,lean forward
4,3,3,17,365,431,lean forward
2,3,2,16,361,431,lean forward
3,3,3,16,361,431,lean forward
2,1,2,15,360,432,lean forward
2,3,3,16,360,433,lean forward
1,1,2,15,359,436,lean forward
2,3,3,16,357,440,lean forward
2,2,3,15,359,438,lean forward
3,3,3,16,358,431,lean forward
1,2,2,16,358,427,lean forward
3,3,3,16,361,426,lean forward
1,2,2,15,358,419,lean forward
3,3,3,16,358,418,lean forward
2,2,1,15,357,418,lean forward
3,3,3,16,358,417,lean forward
2,2,2,15,360,417,lean forward
3,3,3,17,360,419,lean forward
1,2,2,16,359,418,lean forward
3,4,4,17,359,419,lean forward
1,2,3,16,359,419,lean forward
3,3,4,17,360,421,lean forward
1,2,2,16,356,429,lean forward
3,4,4,17,348,434,lean forward
1,2,2,16,342,439,lean forward
3,3,3,16,342,435,lean forward
2,2,2,16,342,440,lean forward
3,3,3,16,345,461,lean forward
37,36,35,48,371,488,lean forward
3,4,4,17,343,473,lean forward
2,3,3,16,349,482,lean forward
4,4,4,17,363,491,lean forward
3,3,2,16,360,498,lean forward
4,4,4,18,362,505,lean forward
3,2,3,16,361,512,lean forward
3,4,4,18,361,511,lean forward
2,3,3,16,361,510,lean forward
3,4,4,18,361,516,lean forward
3,3,3,16,360,517,lean forward
4,4,5,17,358,518,lean forward
3,3,3,16,360,520,lean forward
4,4,4,17,361,519,lean forward
2,3,3,16,360,526,lean forward
4,4,18,31,370,525,lean forward
16,18,18,32,365,520,lean forward
4,3,3,17,367,519,lean forward
4,4,4,17,368,517,lean forward
2,3,3,16,368,516,lean forward
4,4,4,18,369,517,lean forward
2,3,3,16,368,519,lean forward
4,5,4,17,368,520,lean forward
2,2,3,16,367,519,lean forward
4,4,4,18,368,519,lean forward
45,37,36,49,388,537,lean forward
4,4,4,17,369,519,lean forward
3,3,3,16,368,519,lean forward
3,4,4,18,370,520,lean forward
2,3,3,16,369,519,lean forward
4,4,4,17,371,518,lean forward
3,3,3,16,372,509,lean forward
4,4,4,18,375,512,lean forward
2,3,2,16,375,495,lean forward
3,4,4,17,376,484,lean forward
2,3,3,16,375,485,lean forward
3,4,4,17,377,508,lean forward
2,3,3,16,376,511,lean forward
3,3,4,17,373,516,lean forward
2,3,3,16,372,512,lean forward
4,4,4,17,375,514,lean forward
2,2,2,16,376,514,lean forward
3,3,4,17,373,512,lean forward
2,2,2,16,366,514,lean forward
3,3,4,17,368,513,lean forward
35,35,33,56,388,526,lean forward
4,4,4,18,361,512,lean forward
2,4,3,16,361,512,lean forward
3,4,4,17,359,512,lean forward
2,2,3,16,357,511,lean forward
4,4,4,18,354,512,lean forward
2,2,3,16,354,511,lean forward
4,4,4,18,354,512,lean forward
3,2,2,16,352,511,lean forward
4,4,4,18,353,512,lean forward
3,3,3,16,351,511,lean forward
4,4,4,17,352,512,lean forward
2,2,3,16,351,511,lean forward
4,4,4,17,353,511,lean forward
2,3,3,16,352,510,lean forward
3,3,3,17,353,510,lean forward
2,3,3,16,353,510,lean forward
4,4,3,17,353,511,lean forward
2,3,3,16,351,510,lean forward
3,3,3,16,352,508,lean forward
2,3,2,16,352,506,lean forward
3,4,4,17,353,505,lean forward
2,3,2,16,352,504,lean forward
3,4,3,17,353,501,lean forward
2,3,3,16,351,499,lean forward
4,4,3,17,349,482,lean forward
2,3,3,16,351,477,lean forward
3,3,3,17,353,477,lean forward
2,3,2,15,352,477,lean forward
4,3,3,16,354,479,lean forward
2,3,2,16,354,480,lean forward
4,4,3,17,358,483,lean forward
2,2,2,16,358,488,lean forward
3,4,3,17,358,489,lean forward
2,3,3,16,359,490,lean forward
3,4,4,17,360,491,lean forward
1,2,2,16,358,491,lean forward
3,4,4,17,359,492,lean forward
2,2,2,15,358,490,lean forward
4,4,3,17,359,491,lean forward
2,3,3,16,359,491,lean forward
4,3,3,17,360,492,lean forward
2,3,2,16,360,492,lean forward
3,4,3,16,361,495,lean forward
2,3,2,16,360,495,lean forward
3,3,3,16,361,496,lean forward
2,3,3,16,360,496,lean forward
3,4,3,17,361,497,lean forward
2,3,3,16,361,498,lean forward
3,4,4,17,362,499,lean forward
2,3,3,16,362,501,lean forward
3,4,4,17,364,505,lean forward
2,2,2,16,363,508,lean forward
3,4,3,16,364,511,lean forward
1,3,2,15,364,511,lean forward
4,4,3,17,365,512,lean forward
2,2,2,16,368,512,lean forward
3,3,3,16,369,513,lean forward
1,2,2,15,367,512,lean forward
3,3,3,17,367,512,lean forward
2,2,2,16,366,512,lean forward
3,3,3,17,364,513,lean forward
1,2,2,16,361,512,lean forward
3,4,4,17,358,513,lean forward
2,2,2,16,358,513,lean forward
3,4,3,17,357,510,lean forward
2,2,2,16,350,507,lean forward
3,3,3,16,346,504,lean forward
2,2,2,16,345,499,lean forward
3,3,4,17,340,500,lean forward
1,2,2,16,343,499,lean forward
3,3,4,17,341,505,lean forward
1,11,14,28,349,507,lean forward
14,15,15,17,340,501,lean forward
4,4,3,17,342,504,lean forward
2,2,2,15,340,499,lean forward
3,4,4,17,341,500,lean forward
2,2,2,16,340,503,lean forward
3,3,3,16,342,505,lean forward
2,3,2,16,343,507,lean forward
4,3,3,16,344,509,lean forward
1,2,2,16,343,511,lean forward
3,3,4,17,344,511,lean forward
1,2,2,16,345,510,lean forward
2,4,4,17,347,511,lean forward
2,2,2,16,347,504,lean forward
3,3,3,17,347,505,lean forward
2,2,2,15,347,500,lean forward
3,3,4,17,348,501,lean forward
2,2,2,16,347,502,lean forward
3,4,3,17,348,503,lean forward
1,2,2,16,348,502,lean forward
3,3,3,16,348,504,lean forward
2,2,2,16,348,503,lean forward
3,4,4,17,349,505,lean forward
2,2,2,16,348,506,lean forward
3,3,3,17,349,508,lean forward
2,2,2,15,348,508,lean forward
3,3,3,17,348,509,lean forward
2,3,2,16,347,509,lean forward
3,3,3,16,347,509,lean forward
2,2,2,16,346,508,lean forward
3,3,3,17,348,509,lean forward
1,3,2,16,346,506,lean forward
3,4,4,17,347,507,lean forward
2,3,2,15,344,509,lean forward
3,3,4,17,346,512,lean forward
2,2,3,16,341,509,lean forward
3,3,3,17,343,512,lean forward
2,2,2,16,344,511,lean forward
3,3,3,17,351,512,lean forward
1,3,2,16,345,512,lean forward
3,3,3,16,347,514,lean forward
2,2,2,16,347,515,lean forward
3,4,4,17,349,516,lean forward
1,2,2,16,347,515,lean forward
3,4,3,17,347,516,lean forward
2,2,2,15,346,514,lean forward
3,4,3,17,346,515,lean forward
2,2,2,16,345,516,lean forward
3,4,4,17,348,514,lean forward
2,2,2,16,349,514,lean forward
3,3,3,17,347,515,lean forward
2,2,1,16,346,516,lean forward
33,40,42,47,367,527,lean forward
2,2,2,16,349,516,lean forward
3,3,3,17,351,517,lean forward
2,2,2,15,350,517,lean forward
2,3,4,17,351,518,lean forward
2,2,2,16,349,517,lean forward
3,4,3,17,350,518,lean forward
2,2,2,15,350,518,lean forward
3,3,3,17,352,518,lean forward
1,2,2,15,353,517,lean forward
3,4,3,17,352,518,lean forward
2,2,2,16,354,516,lean forward
3,3,3,17,357,517,lean forward
2,1,1,15,356,516,lean forward
2,3,2,16,356,517,lean forward
2,2,1,15,357,516,lean forward
2,3,3,16,359,517,lean forward
1,2,2,15,359,517,lean forward
3,3,3,16,360,518,lean forward
2,2,2,15,360,518,lean forward
3,3,3,16,361,518,lean forward
1,1,1,15,360,518,lean forward
2,3,2,16,360,518,lean forward
1,1,1,15,360,516,lean forward
3,2,2,16,360,517,lean forward
29,27,27,39,379,532,lean forward
2,3,3,16,358,518,lean forward
1,2,2,15,357,518,lean forward
2,3,3,16,356,518,lean forward
2,1,1,14,357,518,lean forward
3,3,3,16,356,519,lean forward
2,2,2,15,355,519,lean forward
2,3,3,16,355,519,lean forward
1,2,2,15,354,517,lean forward
2,3,3,16,354,515,lean forward
2,2,2,15,354,515,lean forward
2,3,3,16,355,514,lean forward
2,2,2,15,355,513,lean forward
2,2,3,16,354,513,lean forward
1,2,2,15,356,512,lean forward
3,3,3,16,358,515,lean forward
1,2,1,22,363,514,lean forward
13,13,12,25,365,510,lean forward
12,16,3,16,360,507,lean forward
2,2,2,15,360,506,lean forward
2,3,3,16,362,508,lean forward
1,1,2,15,361,506,lean forward
2,3,3,16,363,507,lean forward
2,2,2,15,356,506,lean forward
3,2,2,16,353,506,lean forward
1,2,2,15,347,506,lean forward
2,2,3,16,351,507,lean forward
2,2,2,15,350,506,lean forward
2,2,2,16,348,505,lean forward
2,2,1,14,346,505,lean forward
3,3,3,16,350,505,lean forward
2,2,1,15,348,506,lean forward
3,3,3,17,346,507,lean forward
2,2,2,15,344,508,lean forward
3,3,2,16,346,509,lean forward
1,2,2,15,345,510,lean forward
2,3,3,16,344,512,lean forward
1,1,2,15,343,512,lean forward
3,3,2,17,346,512,lean forward
2,2,1,15,347,511,lean forward
3,3,3,17,347,511,lean forward
1,1,1,14,349,510,lean forward
3,3,3,17,349,510,lean forward
2,2,2,15,352,510,lean forward
3,4,4,17,353,510,lean forward
1,2,2,16,354,509,lean forward
3,4,3,17,357,509,lean forward
1,2,1,16,357,509,lean forward
2,3,4,17,358,510,lean forward
2,2,2,15,355,510,lean forward
2,2,3,16,356,510,lean forward
1,2,2,15,358,509,lean forward
3,4,4,16,356,509,lean forward
1,2,2,15,357,508,lean forward
2,4,4,17,359,507,lean forward
1,2,2,15,358,499,lean forward
15,15,17,22,359,504,lean forward
2,2,2,15,350,506,lean forward
4,4,4,17,348,510,lean forward
1,2,2,16,341,513,lean forward
3,3,3,17,341,513,lean forward
2,2,2,15,339,512,lean forward
3,4,4,16,340,512,lean forward
2,2,2,16,339,510,lean forward
3,3,3,17,340,511,lean forward
2,2,2,16,340,510,lean forward
3,4,3,17,341,509,lean forward
2,2,2,15,341,509,lean forward
3,4,3,17,342,510,lean forward
1,2,2,16,341,510,lean forward
3,4,3,17,341,512,lean forward
1,2,2,15,341,511,lean forward
2,3,4,17,341,512,lean forward
1,2,2,15,341,511,lean forward
3,3,4,17,341,511,lean forward
2,3,2,16,340,510,lean forward
2,3,3,16,342,511,lean forward
2,2,3,15,342,513,lean forward
3,3,3,17,346,512,lean forward
2,2,2,15,346,510,lean forward
2,3,3,16,348,509,lean forward
31,32,32,45,366,520,lean forward
3,4,4,17,348,506,lean forward
2,2,2,16,349,505,lean forward
3,3,4,16,349,505,lean forward
2,3,3,16,349,504,lean forward
4,4,3,17,350,504,lean forward
2,3,3,16,349,504,lean forward
4,4,4,16,349,505,lean forward
2,2,2,16,349,507,lean forward
4,3,3,16,350,506,lean forward
2,3,3,16,350,508,lean forward
3,3,3,17,350,508,lean forward
2,3,2,16,349,505,lean forward
3,3,4,17,350,506,lean forward
2,2,2,16,349,505,lean forward
3,4,3,17,350,505,lean forward
2,3,2,15,349,504,lean forward
3,4,4,17,350,504,lean forward
2,3,3,16,349,504,lean forward
3,3,3,17,350,504,lean forward
2,2,2,16,348,504,lean forward
3,3,4,17,349,504,lean forward
2,3,3,16,349,503,lean forward
3,4,4,17,350,505,lean forward
2,2,2,16,349,504,lean forward
3,4,4,17,350,505,lean forward
10,15,15,28,357,511,lean forward
2,3,3,16,349,505,lean forward
3,3,3,17,349,506,lean forward
2,2,2,16,349,505,lean forward
3,3,3,16,351,505,lean forward
2,2,3,16,350,505,lean forward
3,4,4,17,350,505,lean forward
2,3,3,16,350,505,lean forward
3,4,4,17,353,506,lean forward
2,2,2,16,352,504,lean forward
3,3,4,17,353,506,lean forward
2,2,2,16,352,507,lean forward
4,3,3,16,354,507,lean forward
2,2,3,16,352,506,lean forward
3,3,3,17,353,506,lean forward
2,3,2,16,351,505,lean forward
3,3,4,17,354,506,lean forward
2,3,3,16,352,504,lean forward
3,3,3,17,352,505,lean forward
3,3,3,16,353,503,lean forward
3,4,4,17,353,505,lean forward
2,2,2,16,353,503,lean forward
12,16,18,31,362,510,lean forward
2,2,3,16,351,504,lean forward
3,4,4,17,353,505,lean forward
2,3,2,16,353,504,lean forward
3,3,3,17,354,505,lean forward
2,2,2,16,353,504,lean forward
4,3,3,17,353,505,lean forward
1,2,2,16,349,504,lean forward
3,3,3,17,351,505,lean forward
2,2,3,16,351,504,lean forward
4,4,4,17,352,505,lean forward
2,2,2,16,352,504,lean forward
4,3,4,17,352,504,lean forward
2,3,2,16,351,503,lean forward
3,4,3,17,352,504,lean forward
2,3,3,16,353,504,lean forward
4,3,3,17,353,504,lean forward
2,3,2,16,352,503,lean forward
4,4,4,17,353,504,lean forward
0,0,0,275,0,0,lean forward
0,0,0,267,0,0,lean forward
0,0,0,262,0,0,lean forward
0,0,0,262,0,0,lean forward
0,0,0,264,0,0,lean forward
0,0,0,272,0,0,lean forward
0,0,0,271,0,0,lean forward
0,0,0,274,0,0,lean forward
0,0,0,276,0,0,lean forward
0,0,0,281,0,0,lean forward
0,0,0,275,0,0,lean forward
0,0,0,266,0,0,lean forward
0,0,0,271,0,0,lean forward
0,0,0,266,0,0,lean forward
0,0,0,267,0,0,lean forward
0,0,0,266,0,0,lean forward
0,0,0,265,0,0,lean forward
0,0,0,263,0,0,lean forward
0,0,0,263,0,0,lean forward
0,0,0,263,0,0,lean forward
0,0,0,262,0,0,lean forward
0,0,0,260,0,0,lean forward
0,0,0,260,0,0,lean forward
0,0,0,252,0,0,lean forward
0,0,0,249,0,0,lean forward
0,0,0,250,0,0,lean forward
0,0,0,243,0,0,lean forward
0,0,0,249,0,0,lean forward
0,0,0,249,0,0,lean forward
0,0,0,245,0,0,lean forward
0,0,0,253,0,0,lean forward
0,0,0,254,0,0,lean forward
0,0,0,246,0,0,lean forward
0,0,0,243,0,0,lean forward
0,0,0,243,0,0,lean forward
0,0,0,244,0,0,lean forward
0,0,0,244,0,0,lean forward
0,0,0,243,0,0,lean forward
0,0,0,244,0,0,lean forward
0,0,0,248,0,0,lean forward
0,0,0,250,0,0,lean forward
0,0,0,251,0,0,lean forward
0,0,0,251,0,0,lean forward
0,0,0,250,0,0,lean forward
0,0,0,250,0,0,lean forward
0,0,0,244,0,0,lean forward
0,0,0,243,0,0,lean forward
0,0,0,244,0,0,lean forward
0,0,0,243,0,0,lean forward
0,0,0,242,0,0,lean forward
0,0,0,242,0,0,lean forward
0,0,0,244,0,0,lean forward
0,0,0,244,0,0,lean forward
0,0,0,243,0,0,lean forward
0,0,0,242,0,0,lean forward
0,0,0,243,0,0,lean forward
0,0,0,243,0,0,lean forward
0,0,0,239,0,0,lean forward
0,0,0,240,0,0,lean forward
0,0,0,238,0,0,lean forward
0,0,0,239,0,0,lean forward
0,0,0,238,0,0,lean forward
0,0,0,244,0,0,lean forward
0,0,0,243,0,0,lean forward
0,0,0,244,0,0,lean forward
0,0,0,246,0,0,lean forward
0,0,0,243,0,0,lean forward
0,0,0,244,0,0,lean forward
0,0,0,245,0,0,lean forward
0,0,0,246,0,0,lean forward
0,0,0,248,0,0,lean forward
0,0,0,248,0,0,lean forward
0,0,0,248,0,0,lean forward
0,0,0,247,0,0,lean forward
0,0,0,246,0,0,lean forward
0,0,0,246,0,0,lean forward
0,0,0,246,0,0,lean forward
0,0,0,245,0,0,lean forward
0,0,0,245,0,0,lean forward
0,0,0,245,0,0,lean forward
0,0,0,246,0,0,lean forward
0,0,0,247,0,0,lean forward
0,0,0,247,0,0,lean forward
0,0,0,247,0,0,lean forward
0,0,0,248,0,0,lean forward
0,0,0,247,0,0,lean forward
0,0,0,247,0,0,lean forward
0,0,0,246,0,0,lean forward
0,0,0,246,0,0,lean forward
0,0,0,246,0,0,lean forward
0,0,0,247,0,0,lean forward
0,0,0,247,0,0,lean forward
0,0,0,247,0,0,lean forward
0,0,0,248,0,0,lean forward
0,0,0,250,0,0,lean forward
0,0,0,244,0,0,lean forward
0,0,0,243,0,0,lean forward
0,0,0,227,0,0,lean forward
0,0,0,219,0,0,lean forward
0,0,0,214,0,0,lean forward
0,0,0,214,0,0,lean forward
0,0,0,215,0,0,lean forward
0,0,0,215,0,0,lean forward
0,0,0,215,0,0,lean forward
0,0,0,216,0,0,lean forward
0,0,0,216,0,0,lean forward
0,0,0,217,0,0,lean forward
0,0,0,217,0,0,lean forward
0,0,0,216,0,0,lean forward
0,0,0,217,0,0,lean forward
0,0,0,217,0,0,lean forward
0,0,0,217,0,0,lean forward
0,0,0,217,0,0,lean forward
0,0,0,218,0,0,lean forward
0,0,0,219,0,0,lean forward
0,0,0,220,0,0,lean forward
0,0,0,221,0,0,lean forward
0,0,0,221,0,0,lean forward
0,0,0,221,0,0,lean forward
0,0,0,221,0,0,lean forward
0,0,0,221,0,0,lean forward
0,0,0,223,0,0,lean forward
0,0,0,223,0,0,lean forward
0,0,0,224,0,0,lean forward
0,0,0,223,0,0,lean forward
0,0,0,222,0,0,lean forward
0,0,0,222,0,0,lean forward
0,0,0,222,0,0,lean forward
0,0,0,223,0,0,lean forward
0,0,0,223,0,0,lean forward
0,0,0,220,0,0,lean forward
0,0,0,220,0,0,lean forward
0,0,0,220,0,0,lean forward
0,0,0,220,0,0,lean forward
0,0,0,218,0,0,lean forward
0,0,0,214,0,0,lean forward
0,0,0,213,0,0,lean forward
0,0,0,218,0,0,lean forward
0,0,0,221,0,0,lean forward
0,0,0,221,0,0,lean forward
0,0,0,222,0,0,lean forward
0,0,0,221,0,0,lean forward
0,0,0,218,0,0,lean forward
0,1,0,216,1,108,lean forward
0,0,0,214,0,0,lean forward
0,0,0,217,0,0,lean forward
0,0,0,222,0,163,lean forward
0,0,0,218,0,494,lean forward
0,0,0,220,0,604,lean forward
0,0,0,228,0,661,lean forward
0,0,0,224,0,607,lean forward
0,0,0,215,0,458,lean forward
0,0,0,190,0,11,lean forward
0,0,0,173,0,0,lean forward
0,0,0,143,0,0,lean forward
0,0,0,116,0,0,lean forward
0,0,0,128,0,0,lean forward
0,0,0,182,0,0,lean forward
0,0,0,180,0,0,lean forward
0,0,0,179,0,0,lean forward
0,0,0,193,0,0,lean forward
0,0,0,206,0,0,lean forward
0,0,0,206,0,0,lean forward
0,0,0,201,0,0,lean forward
0,0,0,203,0,0,lean forward
0,0,0,214,0,29,lean forward
0,0,0,217,0,109,lean forward
0,0,0,216,0,99,lean forward
0,0,0,214,0,99,lean forward
0,0,0,208,0,54,lean forward
0,0,0,205,0,16,lean forward
0,0,0,200,0,21,lean forward
0,0,0,205,0,87,lean forward
0,0,0,208,0,142,lean forward
0,0,0,208,0,161,lean forward
0,0,0,208,0,167,lean forward
0,0,0,210,0,178,lean forward
0,0,0,209,0,170,lean forward
0,0,0,208,0,162,lean forward
0,0,0,208,0,149,lean forward
0,0,0,209,0,150,lean forward
0,0,0,210,0,149,lean forward
0,0,0,210,0,149,lean forward
0,0,0,210,0,150,lean forward
0,0,0,209,0,149,lean forward
0,0,0,209,0,147,lean forward
0,0,0,210,0,142,lean forward
0,0,0,208,0,138,lean forward
0,0,0,208,0,136,lean forward
0,0,0,208,0,121,lean forward
0,0,0,209,0,82,lean forward
0,0,0,208,0,68,lean forward
0,0,0,205,0,68,lean forward
0,0,0,206,0,72,lean forward
0,0,0,204,0,23,lean forward
0,0,0,205,0,25,lean forward
0,0,0,202,0,20,lean forward
0,0,0,203,0,32,lean forward
0,0,0,204,0,46,lean forward
0,0,0,205,0,64,lean forward
0,0,0,205,0,72,lean forward
0,0,0,205,0,63,lean forward
0,0,0,207,0,71,lean forward
0,0,0,208,0,69,lean forward
0,0,0,208,0,75,lean forward
0,0,0,209,0,75,lean forward
0,0,0,209,0,76,lean forward
0,0,0,209,0,47,lean forward
0,0,0,209,0,65,lean forward
0,0,0,209,0,66,lean forward
0,0,0,208,0,71,lean forward
0,0,0,208,0,61,lean forward
0,0,0,209,0,63,lean forward
0,0,0,210,0,66,lean forward
0,0,0,204,0,32,lean forward
0,0,0,207,0,46,lean forward
0,0,0,207,0,50,lean forward
0,0,0,206,0,38,lean forward
0,0,0,206,0,47,lean forward
0,0,0,207,0,42,lean forward
0,0,0,207,0,43,lean forward
0,0,0,206,0,42,lean forward
0,0,0,210,0,46,lean forward
0,0,0,210,0,31,lean forward
0,0,0,208,0,24,lean forward
0,0,0,207,0,26,lean forward
0,0,0,208,0,25,lean forward
0,0,0,207,0,29,lean forward
0,0,0,206,0,32,lean forward
0,0,0,206,0,65,lean forward
0,0,0,206,0,50,lean forward
0,0,0,206,0,66,lean forward
0,0,0,206,0,77,lean forward
0,0,0,207,0,43,lean forward
0,0,0,206,0,0,lean forward
0,0,0,207,0,95,lean forward
0,0,0,209,0,0,lean forward
0,0,0,211,0,77,lean forward
0,0,0,208,0,35,lean forward
0,0,0,207,0,40,lean forward
0,0,0,206,0,28,lean forward
0,0,0,206,0,29,lean forward
0,0,0,207,0,27,lean forward
0,0,0,208,0,25,lean forward
0,0,0,212,0,39,lean forward
0,0,0,214,0,120,lean forward
0,0,0,214,0,134,lean forward
0,0,0,213,0,137,lean forward
0,0,0,213,0,130,lean forward
0,0,0,214,0,127,lean forward
0,0,0,213,0,119,lean forward
0,0,0,213,0,105,lean forward
0,0,0,213,0,95,lean forward
0,0,0,213,0,96,lean forward
0,0,0,212,0,77,lean forward
0,0,0,213,0,81,lean forward
0,0,0,212,0,66,lean forward
0,0,0,212,0,52,lean forward
0,0,0,212,0,51,lean forward
0,0,0,211,0,44,lean forward
0,0,0,210,0,63,lean forward
0,0,0,210,0,51,lean forward
0,0,0,210,0,50,lean forward
0,0,0,207,0,36,lean forward
0,0,0,205,0,33,lean forward
0,0,0,205,0,38,lean forward
0,0,0,204,0,32,lean forward
0,0,0,205,0,36,lean forward
0,0,0,204,0,27,lean forward
0,0,0,204,0,27,lean forward
0,0,0,204,0,24,lean forward
0,0,0,204,0,27,lean forward
0,0,0,205,0,24,lean forward
